age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,target
20,private,9,never_married,adm_clerical,not_in_family,white,female,0,0,40,united_states,0
54,private,10,civ_spouse,sales,husband,white,male,7298,0,50,united_states,1
31,state_gov,10,civ_spouse,protective_serv,husband,white,male,0,0,50,united_states,0
39,self_emp_not_inc,13,separated,craft_repair,own_child,white,male,0,0,35,united_states,0
64,self_emp_not_inc,5,separated,transport_moving,not_in_family,white,male,0,0,45,united_states,0
41,private,14,civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,1
28,federal_gov,9,never_married,machine_op_inspct,own_child,white,male,0,0,48,united_states,0
59,private,13,civ_spouse,adm_clerical,wife,white,female,2885,0,30,united_states,0
47,private,9,separated,sales,not_in_family,white,female,0,0,52,united_states,0
24,state_gov,13,never_married,adm_clerical,not_in_family,white,female,0,0,65,united_states,0
51,private,6,divorced,craft_repair,not_in_family,black,female,0,0,35,united_states,0
29,private,7,civ_spouse,machine_op_inspct,husband,white,male,0,0,40,united_states,0
35,private,12,civ_spouse,tech_support,husband,white,male,0,0,40,united_states,0
42,private,9,never_married,craft_repair,other_relative,white,male,0,0,40,united_states,0
27,private,9,civ_spouse,adm_clerical,wife,black,female,0,1887,40,united_states,1
65,private,10,civ_spouse,handlers_cleaners,husband,white,male,0,0,27,united_states,0
26,state_gov,13,never_married,exec_managerial,not_in_family,white,female,0,0,35,united_states,0
38,private,10,never_married,tech_support,not_in_family,white,male,0,0,42,united_states,0
29,private,13,never_married,craft_repair,not_in_family,white,male,0,0,40,united_states,0
32,private,13,civ_spouse,prof_specialty,husband,white,male,0,0,50,united_states,0
58,local_gov,9,never_married,other_service,not_in_family,white,male,0,0,40,united_states,0
45,state_gov,11,civ_spouse,protective_serv,husband,white,male,0,0,40,united_states,0
41,private,9,separated,machine_op_inspct,not_in_family,black,male,0,0,50,united_states,0
51,self_emp_not_inc,10,civ_spouse,sales,husband,white,male,0,0,50,united_states,1
47,self_emp_inc,9,civ_spouse,craft_repair,husband,white,male,0,0,60,united_states,1
61,private,11,civ_spouse,craft_repair,husband,asian_pac_islander,male,0,0,40,united_states,1
31,private,12,civ_spouse,exec_managerial,husband,white,male,0,0,55,united_states,1
45,private,14,civ_spouse,prof_specialty,husband,white,male,0,1977,52,united_states,1
50,self_emp_inc,14,never_married,prof_specialty,not_in_family,black,male,0,0,50,trinadad&tobago,0
41,local_gov,14,civ_spouse,exec_managerial,husband,white,male,0,0,55,united_states,0
42,private,6,civ_spouse,sales,husband,white,male,0,0,45,united_states,0
45,self_emp_not_inc,11,civ_spouse,farming_fishing,husband,white,male,0,0,60,united_states,0
67,private,13,civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,1
50,private,13,civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,1
28,private,6,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,0
60,self_emp_not_inc,9,civ_spouse,craft_repair,husband,white,male,0,1485,50,united_states,1
29,private,13,civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,1
58,private,10,never_married,adm_clerical,not_in_family,black,female,0,0,37,united_states,0
21,private,7,never_married,priv_house_serv,other_relative,white,female,0,0,40,mexico,0
24,private,10,never_married,sales,other_relative,asian_pac_islander,male,0,0,20,india,0
50,private,13,civ_spouse,sales,husband,white,male,0,0,40,united_states,0
41,state_gov,14,civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,0
28,private,13,civ_spouse,exec_managerial,husband,white,male,0,0,45,united_states,1
30,private,15,civ_spouse,prof_specialty,husband,asian_pac_islander,male,0,0,40,taiwan,0
46,private,13,civ_spouse,prof_specialty,husband,white,male,0,1848,45,united_states,1
27,private,9,civ_spouse,handlers_cleaners,husband,white,male,0,0,40,united_states,0
43,private,13,civ_spouse,sales,husband,white,male,0,0,50,united_states,1
20,private,9,never_married,exec_managerial,own_child,white,female,0,0,40,united_states,0
34,private,9,civ_spouse,farming_fishing,husband,amer_indian_eskimo,male,0,0,63,united_states,0
50,private,16,never_married,exec_managerial,not_in_family,white,male,13550,0,50,united_states,1
31,private,13,civ_spouse,exec_managerial,husband,black,male,0,1887,40,united_states,1
50,private,13,civ_spouse,tech_support,husband,white,male,0,0,40,united_states,1
34,local_gov,9,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,0
38,private,9,civ_spouse,exec_managerial,husband,white,male,0,0,50,united_states,0
37,local_gov,10,civ_spouse,tech_support,wife,white,female,7298,0,36,united_states,1
38,self_emp_inc,9,never_married,exec_managerial,not_in_family,white,male,0,0,50,united_states,0
49,self_emp_not_inc,10,civ_spouse,craft_repair,husband,white,male,0,0,50,united_states,1
54,private,5,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,0
31,private,9,civ_spouse,machine_op_inspct,other_relative,asian_pac_islander,male,0,1902,40,china,0
39,private,9,civ_spouse,transport_moving,husband,white,male,0,0,40,united_states,1
26,private,9,never_married,other_service,own_child,white,male,0,0,40,united_states,0
46,local_gov,14,divorced,exec_managerial,unmarried,white,female,0,0,65,united_states,1
39,private,13,never_married,prof_specialty,not_in_family,white,male,0,0,40,united_states,1
52,private,13,civ_spouse,exec_managerial,husband,white,male,0,1887,40,united_states,1
90,private,10,never_married,other_service,not_in_family,asian_pac_islander,male,0,0,35,united_states,0
80,private,10,widowed,adm_clerical,not_in_family,white,female,0,0,20,united_states,0
21,private,9,never_married,handlers_cleaners,own_child,white,male,0,0,40,united_states,0
53,local_gov,9,spouse_absent,transport_moving,other_relative,white,female,0,0,35,united_states,0
18,private,8,never_married,handlers_cleaners,own_child,black,male,0,0,20,united_states,0
26,private,13,never_married,exec_managerial,not_in_family,white,female,0,0,45,united_states,0
62,local_gov,9,civ_spouse,other_service,husband,white,male,0,0,40,united_states,1
25,private,9,never_married,machine_op_inspct,own_child,white,male,0,0,36,united_states,0
61,private,16,civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,1
45,private,13,civ_spouse,other_service,husband,white,male,0,0,40,united_states,0
19,private,9,never_married,sales,own_child,white,male,0,0,20,united_states,0
59,self_emp_not_inc,9,civ_spouse,farming_fishing,husband,white,male,2635,0,60,united_states,0
37,private,13,civ_spouse,sales,husband,white,male,99999,0,60,united_states,1
49,private,9,civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,0
17,private,7,never_married,adm_clerical,own_child,white,male,0,0,40,united_states,0
40,private,10,civ_spouse,machine_op_inspct,husband,white,male,0,0,50,united_states,1
57,state_gov,10,widowed,sales,not_in_family,white,female,0,0,40,united_states,0
39,private,13,divorced,adm_clerical,unmarried,white,female,0,0,20,united_states,0
41,private,10,separated,handlers_cleaners,not_in_family,white,male,0,0,40,united_states,0
55,private,13,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,0
25,private,12,never_married,machine_op_inspct,own_child,black,male,0,0,48,united_states,0
48,private,16,civ_spouse,prof_specialty,husband,white,male,0,1902,50,united_states,1
44,private,12,civ_spouse,farming_fishing,husband,white,male,0,0,60,united_states,1
27,private,10,never_married,prof_specialty,not_in_family,white,male,0,0,40,united_states,0
51,private,14,civ_spouse,exec_managerial,husband,white,male,0,0,70,united_states,1
54,self_emp_not_inc,10,civ_spouse,sales,husband,white,male,0,0,50,united_states,0
33,private,9,civ_spouse,craft_repair,husband,white,male,0,0,45,united_states,0
23,private,13,civ_spouse,prof_specialty,husband,white,male,2407,0,6,canada,0
40,private,10,civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,1
22,private,10,never_married,sales,own_child,black,female,0,0,16,united_states,0
54,self_emp_inc,10,civ_spouse,transport_moving,husband,white,male,0,0,40,united_states,1
38,self_emp_not_inc,10,civ_spouse,farming_fishing,husband,white,male,0,0,35,united_states,0
27,private,11,never_married,craft_repair,not_in_family,white,male,0,0,40,united_states,0
29,private,10,never_married,sales,not_in_family,black,male,0,0,55,outlying_us(guam_usvi_etc),0
23,private,10,never_married,prof_specialty,not_in_family,white,male,0,0,25,united_states,0
49,private,9,widowed,tech_support,unmarried,white,male,0,0,40,united_states,0
51,private,9,divorced,adm_clerical,not_in_family,white,female,0,0,40,united_states,0
47,private,10,civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,1
24,private,9,civ_spouse,protective_serv,husband,white,male,0,0,40,united_states,0
63,private,9,civ_spouse,transport_moving,husband,white,male,0,0,60,united_states,0
39,private,9,divorced,adm_clerical,unmarried,white,female,0,0,40,united_states,0
30,private,13,never_married,prof_specialty,not_in_family,black,male,0,0,40,united_states,0
18,private,9,never_married,handlers_cleaners,own_child,white,male,0,0,22,united_states,0
31,private,9,never_married,other_service,unmarried,black,female,0,0,34,united_states,0
25,private,3,divorced,other_service,unmarried,other,female,0,0,20,honduras,0
41,private,13,civ_spouse,tech_support,husband,white,male,0,0,40,united_states,1
55,private,9,divorced,sales,not_in_family,white,female,0,0,40,england,0
27,private,13,never_married,sales,own_child,white,male,0,0,35,united_states,0
44,private,14,civ_spouse,exec_managerial,wife,white,female,0,0,24,united_states,1
48,private,9,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,0
63,self_emp_not_inc,10,civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,1
51,state_gov,9,divorced,exec_managerial,unmarried,white,female,0,0,38,united_states,0
57,local_gov,4,divorced,exec_managerial,unmarried,white,female,0,0,40,united_states,0
42,local_gov,9,civ_spouse,adm_clerical,husband,white,male,0,0,8,united_states,0
32,federal_gov,13,civ_spouse,adm_clerical,husband,white,male,0,0,35,united_states,1
52,private,11,divorced,adm_clerical,not_in_family,white,female,0,0,40,germany,0
51,private,9,civ_spouse,craft_repair,husband,white,male,7688,0,50,united_states,1
26,private,13,never_married,adm_clerical,not_in_family,white,male,0,0,45,united_states,0
47,private,9,civ_spouse,other_service,other_relative,asian_pac_islander,female,0,0,28,taiwan,0
21,private,10,never_married,tech_support,own_child,white,male,0,0,30,united_states,0
32,private,2,never_married,craft_repair,not_in_family,white,male,3674,0,40,guatemala,0
34,private,9,never_married,craft_repair,not_in_family,white,male,0,0,40,united_states,0
20,private,10,never_married,sales,own_child,white,female,0,0,15,united_states,0
22,self_emp_not_inc,9,never_married,farming_fishing,own_child,white,male,0,0,40,united_states,0
27,private,11,civ_spouse,sales,husband,white,male,0,0,35,united_states,0
37,private,9,civ_spouse,craft_repair,husband,asian_pac_islander,male,0,0,40,south,0
54,self_emp_not_inc,9,civ_spouse,craft_repair,husband,white,male,0,0,35,united_states,0
42,private,13,civ_spouse,sales,husband,white,male,0,0,40,united_states,1
35,private,10,divorced,exec_managerial,not_in_family,white,female,0,0,40,united_states,0
60,private,15,civ_spouse,prof_specialty,husband,white,male,3781,0,16,united_states,0
41,private,10,civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,0
27,private,13,never_married,prof_specialty,not_in_family,asian_pac_islander,male,13550,0,40,united_states,1
42,local_gov,13,civ_spouse,exec_managerial,husband,white,male,0,1485,40,united_states,0
37,private,10,divorced,exec_managerial,not_in_family,white,male,0,1980,55,united_states,0
34,self_emp_not_inc,9,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,0
29,private,10,never_married,handlers_cleaners,unmarried,black,male,0,0,37,united_states,0
71,self_emp_not_inc,2,divorced,craft_repair,not_in_family,white,female,0,0,28,united_states,0
32,private,13,never_married,exec_managerial,not_in_family,white,female,0,0,45,united_states,0
35,state_gov,12,civ_spouse,prof_specialty,husband,white,male,0,0,65,united_states,0
20,private,10,never_married,prof_specialty,own_child,white,male,0,0,24,united_states,0
44,self_emp_inc,11,civ_spouse,farming_fishing,husband,white,male,0,0,40,united_states,0
23,private,13,never_married,sales,not_in_family,white,male,0,0,25,united_states,0
61,private,4,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,0
49,private,12,widowed,sales,not_in_family,white,female,0,0,40,germany,0
18,private,9,never_married,adm_clerical,own_child,white,female,0,0,40,united_states,0
50,private,6,civ_spouse,farming_fishing,husband,white,male,0,0,45,united_states,0
64,self_emp_not_inc,9,civ_spouse,prof_specialty,husband,white,male,0,0,60,united_states,1
24,private,10,never_married,sales,own_child,white,female,0,0,25,united_states,0
32,private,9,civ_spouse,craft_repair,husband,white,male,0,0,45,united_states,0
44,private,10,civ_spouse,prof_specialty,husband,white,male,7298,0,45,united_states,1
46,local_gov,12,civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,0
57,private,14,civ_spouse,exec_managerial,husband,white,male,0,0,40,mexico,0
53,private,15,never_married,prof_specialty,not_in_family,white,female,0,0,40,united_states,0
55,self_emp_not_inc,9,civ_spouse,sales,husband,white,male,0,0,40,united_states,0
32,private,9,civ_spouse,transport_moving,husband,white,male,0,0,60,united_states,1
46,private,10,civ_spouse,tech_support,husband,white,male,0,0,40,united_states,1
30,private,9,civ_spouse,machine_op_inspct,husband,white,male,0,0,40,united_states,0
32,self_emp_not_inc,9,divorced,craft_repair,not_in_family,white,male,10520,0,50,united_states,1
41,private,14,civ_spouse,exec_managerial,wife,white,female,0,0,40,united_states,1
40,private,9,civ_spouse,handlers_cleaners,husband,black,male,0,0,40,united_states,0
28,private,9,never_married,exec_managerial,not_in_family,asian_pac_islander,female,0,0,40,england,0
46,private,10,never_married,craft_repair,own_child,white,male,0,0,40,united_states,0
60,self_emp_not_inc,9,civ_spouse,craft_repair,husband,white,male,0,0,42,united_states,1
47,private,9,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,1
31,private,9,civ_spouse,sales,husband,white,male,0,0,50,united_states,0
70,self_emp_inc,10,civ_spouse,exec_managerial,husband,white,male,0,0,30,united_states,0
33,state_gov,10,divorced,other_service,unmarried,white,female,0,0,99,united_states,1
29,private,10,never_married,tech_support,not_in_family,white,female,0,0,40,united_states,0
26,private,9,never_married,adm_clerical,not_in_family,white,female,0,0,40,united_states,0
31,private,9,never_married,craft_repair,own_child,white,male,0,0,40,united_states,0
29,private,10,divorced,machine_op_inspct,not_in_family,white,male,0,0,40,united_states,0
